0.092,0.573,-0.051,-0.003,0.009,-0.001,0.029,-1.584,1.633,0.044,-0.015,-1.143,0.34,0.715,-0.029,-0.009,-0.01,0.013,-0.032,-0.557,-0.191,-0.006,0.012,0.006,0.002,-0.001,-0.017,0.981,0.07,0.028,0.044,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.311,0.821,-0.052,-0.001,0.002,-0.005,0.024,-1.971,2.076,0.026,0,-1.478,0.429,0.925,-0.034,-0.009,-0.012,-0.003,-0.016,-1.02,-0.163,-0.009,0.004,-0.005,0.001,0.001,-0.003,1.238,0.05,0.027,0.029,1.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.516,0.865,-0.062,-0.004,-0.005,0.001,0.027,-2.057,2.167,0.024,-0.006,-1.525,0.427,1,-0.067,-0.01,-0.006,0.036,-0.058,-1.234,-0.186,0.01,-0.01,-0.015,-0.001,-0.006,-0.009,1.297,0.04,0.022,0.029,1.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.525,0.749,-0.073,-0.018,-0.004,-0.009,0.03,-1.992,2.097,0.016,-0.005,-1.472,0.459,1.013,-0.145,-0.016,-0.006,0.037,-0.064,-1.334,-0.264,0.063,-0.025,-0.015,-0.009,-0.004,-0.006,1.253,0.03,0.019,0.024,1.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.439,0.603,-0.096,-0.047,-0.005,-0.015,0.022,-1.749,1.83,0.011,-0.008,-1.276,0.48,0.983,-0.291,-0.024,-0.006,0.026,-0.057,-1.255,-0.281,0.156,-0.053,-0.015,-0.016,-0.004,-0.003,1.094,0.022,0.015,0.021,1.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.325,0.488,-0.123,-0.066,-0.007,-0.007,0.007,-1.264,1.303,0.016,-0.011,-0.88,0.37,0.92,-0.463,-0.024,-0.004,0.028,-0.066,-0.925,-0.206,0.28,-0.075,-0.017,-0.019,-0.013,0,0.775,0.021,0.007,0.017,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.261,0.429,-0.165,-0.052,0.002,-0.031,0.03,-0.814,0.813,0.021,-0.011,-0.526,0.197,0.956,-0.634,-0.017,-0.011,-0.018,-0.012,-0.597,-0.155,0.423,-0.054,-0.009,-0.009,0.017,0,0.487,0.023,0.002,0.016,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.255,0.402,-0.162,-0.066,-0.004,-0.012,-0.004,-0.208,0.151,0.032,0.004,-0.098,-0.032,0.807,-0.642,-0.011,-0.007,-0.012,-0.019,-0.204,-0.034,0.414,-0.076,-0.015,-0.008,0,0.011,0.139,0.033,0,-0.002,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.255,0.411,-0.205,-0.059,-0.001,-0.012,0.003,0.457,-0.569,0.037,0.001,0.408,-0.39,0.256,-0.193,0,-0.006,-0.015,-0.006,0.27,0.044,-0.079,-0.076,-0.021,-0.004,0.001,0,-0.294,0.033,-0.006,-0.009,-0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.25,0.392,-0.212,-0.036,0.006,-0.022,0.01,0.949,-1.102,0.032,0.012,0.72,-0.625,-0.589,0.594,0.019,-0.005,-0.048,0.037,0.587,0.099,-0.864,-0.065,-0.032,-0.003,0.013,-0.004,-0.593,0.028,-0.005,-0.021,-0.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.226,0.29,-0.125,-0.027,-0.001,0.002,-0.02,1.427,-1.625,0.038,0.023,1.019,-0.828,-1.182,1.097,0.027,-0.003,-0.033,0.022,0.894,0.169,-1.291,-0.069,-0.043,-0.002,-0.01,0.001,-0.87,0.031,-0.012,-0.036,-1.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.185,0.113,-0.02,0,0.007,0.009,-0.014,1.841,-2.069,0.044,0.021,1.361,-1.126,-1.22,1.09,0.036,-0.005,-0.027,0.018,1.238,0.177,-1.153,-0.041,-0.042,0.004,-0.012,-0.01,-1.164,0.031,-0.021,-0.044,-1.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.135,-0.01,0.049,0.015,0.01,-0.001,-0.013,1.905,-2.137,0.038,0.029,1.38,-1.154,-1.078,0.94,0.034,-0.007,-0.059,0.057,1.282,0.16,-0.913,-0.019,-0.029,0.005,-0.004,-0.01,-1.21,0.025,-0.023,-0.055,-1.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.079,-0.103,0.107,0.007,0.01,0.006,-0.013,1.837,-2.067,0.038,0.031,1.319,-1.109,-0.906,0.75,0.042,-0.008,-0.064,0.067,1.248,0.139,-0.671,-0.023,-0.029,0.012,-0.007,-0.01,-1.176,0.026,-0.023,-0.057,-1.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.032,-0.19,0.17,0.005,0.01,0.012,-0.005,1.594,-1.798,0.036,0.032,1.138,-0.971,-0.742,0.593,0.046,-0.007,-0.063,0.066,1.1,0.116,-0.445,-0.018,-0.024,0.019,-0.003,-0.012,-1.031,0.026,-0.02,-0.055,-1.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.005,-0.295,0.254,0.01,0.012,0.009,0.004,1.129,-1.289,0.028,0.032,0.776,-0.68,-0.572,0.427,0.067,-0.005,-0.077,0.081,0.762,0.084,-0.198,-0.025,-0.039,0.02,0,-0.01,-0.738,0.025,-0.014,-0.043,-0.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.018,-0.344,0.318,-0.018,0.006,0.029,-0.016,0.694,-0.808,0.031,0.027,0.454,-0.386,-0.475,0.306,0.075,0.001,-0.043,0.039,0.455,0.081,-0.052,-0.068,-0.057,0.015,-0.024,-0.006,-0.47,0.03,-0.01,-0.036,-0.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.003,-0.442,0.374,0.02,0.015,0.015,0.018,0.087,-0.134,0.017,0.006,0.042,-0.044,-0.321,0.18,0.084,0,-0.059,0.058,0.028,0.042,0.172,-0.028,-0.055,0.017,-0.006,-0.016,-0.121,0.021,-0.006,-0.011,-0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.013,-0.55,0.466,0.048,0.011,0.015,0.016,-0.576,0.591,0.014,0.001,-0.463,0.428,-0.236,0.127,0.053,0,-0.057,0.051,-0.483,0.043,0.371,0.026,-0.032,0.017,-0.009,-0.011,0.312,0.023,0.003,0.003,0.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.006,-0.648,0.578,0.027,0.01,0.031,0.013,-1.075,1.138,0.02,-0.008,-0.808,0.753,-0.174,0.072,0.027,0,-0.013,0.002,-0.817,0.045,0.542,0.027,-0.014,0.013,-0.024,-0.016,0.631,0.024,0.001,0.011,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.031,-0.585,0.499,0.039,0.019,0.016,0.05,-1.586,1.691,0.013,-0.011,-1.169,1.049,-0.095,0.012,0.042,-0.006,-0.007,0.005,-1.121,0.012,0.532,0.035,-0.016,0.016,-0.003,-0.03,0.952,0.02,0.005,0.019,1.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.079,-0.532,0.403,0.088,0.019,0.018,0.037,-1.953,2.075,0.021,0.005,-1.46,1.321,-0.078,-0.008,0.035,-0.008,-0.001,-0.002,-1.341,0.016,0.506,0.083,-0.016,0.017,-0.011,-0.022,1.206,0.03,0.01,0.007,1.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.103,-0.47,0.266,0.158,0.019,0.026,0.041,-2.046,2.161,0.029,-0.005,-1.495,1.365,-0.061,-0.032,0.039,-0.001,0.011,-0.017,-1.358,0.011,0.465,0.149,-0.02,0.019,-0.013,-0.027,1.248,0.033,0.009,0.015,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.087,-0.352,0.148,0.168,0.017,0.024,0.05,-2.008,2.101,0.026,-0.01,-1.442,1.324,-0.028,-0.025,0.01,-0.004,0.008,-0.016,-1.319,0.008,0.376,0.186,0.007,0.022,-0.007,-0.03,1.218,0.034,0.014,0.025,1.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.083,-0.237,0.069,0.137,0.019,0.025,0.047,-1.771,1.835,0.018,-0.015,-1.249,1.167,-0.011,-0.027,0.002,-0.003,0.007,-0.018,-1.138,0.004,0.275,0.162,0.014,0.02,-0.009,-0.029,1.073,0.031,0.017,0.032,1.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.083,-0.156,0.037,0.089,0.018,0.029,0.047,-1.328,1.344,0.017,-0.026,-0.885,0.858,-0.005,-0.045,0.015,-0.004,0.016,-0.022,-0.796,0.002,0.194,0.1,0.001,0.019,-0.011,-0.04,0.79,0.031,0.016,0.041,0.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.065,-0.102,-0.245,0.331,0.019,0.006,0.074,-0.901,0.867,0.008,-0.035,-0.54,0.545,0.032,-0.039,0.02,-0.008,-0.017,0.023,-0.488,-0.021,0.146,0.341,0.006,0.024,0.012,-0.052,0.524,0.029,0.02,0.057,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.062,-0.071,-0.507,0.564,0.009,0.024,0.05,-0.306,0.192,0.027,-0.044,-0.099,0.203,0.002,-0.029,0.005,-0.003,-0.004,0.007,-0.09,0.003,0.107,0.575,0.01,0.02,-0.01,-0.052,0.181,0.051,0.022,0.065,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.044,-0.052,-0.744,0.791,0.011,0.024,0.067,0.33,-0.538,0.053,-0.056,0.412,-0.26,0.015,-0.05,0.038,-0.006,-0.013,0.016,0.38,-0.007,0.083,0.775,-0.015,0.027,-0.003,-0.071,-0.234,0.076,0.02,0.074,-0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.019,-0.035,-0.843,0.884,0.013,0.02,0.081,0.832,-1.107,0.061,-0.049,0.773,-0.611,0.029,-0.102,0.104,-0.008,-0.039,0.047,0.718,-0.018,0.064,0.801,-0.078,0.031,0.007,-0.082,-0.548,0.085,0.022,0.067,-0.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.006,-0.028,-0.829,0.877,0.006,0.04,0.058,1.319,-1.653,0.077,-0.024,1.08,-0.903,-0.002,-0.099,0.114,-0.008,-0.026,0.025,1.029,0.004,0.043,0.773,-0.095,0.031,-0.016,-0.085,-0.843,0.087,0.007,0.03,-1.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.006,-0.024,-0.845,0.881,0.012,0.044,0.072,1.713,-2.085,0.085,-0.025,1.396,-1.238,0.01,-0.185,0.199,-0.006,-0.012,0.024,1.339,-0.004,0.038,0.696,-0.173,0.023,-0.027,-0.109,-1.125,0.085,-0.006,0.018,-1.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.025,-0.009,-0.829,0.851,0.012,0.044,0.067,1.781,-2.146,0.079,-0.028,1.407,-1.285,0.032,-0.33,0.33,0.002,-0.033,0.06,1.343,-0.011,0.033,0.528,-0.309,0.013,-0.04,-0.114,-1.169,0.077,-0.009,0.018,-1.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.027,-0.011,-0.777,0.791,0.012,0.044,0.059,1.713,-2.062,0.085,-0.043,1.34,-1.233,0.031,-0.378,0.37,0.001,-0.036,0.068,1.267,-0.01,0.033,0.425,-0.353,0.007,-0.048,-0.114,-1.131,0.07,-0.024,0.018,-1.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.006,-0.006,-0.748,0.762,0.004,0.034,0.042,1.483,-1.793,0.103,-0.035,1.129,-1.061,0.026,-0.332,0.318,-0.011,-0.048,0.059,1.09,-0.002,0.033,0.444,-0.306,0.008,-0.036,-0.094,-0.992,0.057,-0.054,-0.021,-1.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.016,0,-0.702,0.719,0,0.017,0.02,1.061,-1.313,0.115,-0.04,0.781,-0.751,0.019,-0.262,0.26,-0.026,-0.08,0.054,0.769,0.003,0.028,0.46,-0.248,0.013,-0.013,-0.061,-0.727,0.037,-0.085,-0.048,-0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.024,-0.001,-0.6,0.62,-0.007,0.031,-0.02,0.645,-0.829,0.138,-0.078,0.482,-0.442,-0.016,-0.185,0.192,-0.027,-0.06,0.001,0.457,0.026,0.019,0.422,-0.191,0.011,-0.03,-0.034,-0.467,0.022,-0.126,-0.049,-0.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.024,0.013,-0.522,0.536,0.004,0.01,-0.007,0.069,-0.172,0.154,-0.133,0.102,-0.108,0.012,-0.146,0.169,-0.036,-0.082,0.005,0.075,0.003,0.019,0.382,-0.151,0.019,-0.001,-0.02,-0.131,0.004,-0.16,-0.028,-0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.031,0.013,-0.395,0.418,0.004,0.009,-0.026,-0.561,0.542,0.163,-0.19,-0.35,0.348,-0.003,-0.123,0.16,-0.037,-0.086,0,-0.392,0.01,0.012,0.268,-0.147,0.018,-0.002,0.002,0.283,-0.003,-0.175,0.012,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.034,0.008,-0.263,0.3,0.001,0.014,-0.04,-1.055,1.1,0.176,-0.246,-0.671,0.678,-0.024,-0.098,0.148,-0.037,-0.066,-0.027,-0.734,0.011,0.007,0.156,-0.145,0.012,-0.01,0.013,0.587,-0.005,-0.19,0.053,0.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.021,0.017,-0.186,0.231,0.008,-0.009,-0.014,-1.545,1.64,0.153,-0.259,-0.996,0.965,0.003,-0.092,0.162,-0.037,-0.09,0.003,-1.068,-0.017,0.007,0.081,-0.153,0.014,0.014,0.016,0.878,0,-0.157,0.102,1.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.005,0.026,-0.115,0.165,0.008,-0.009,-0.029,-1.898,2.025,0.127,-0.213,-1.299,1.237,-0.01,-0.083,0.171,-0.038,-0.093,0.009,-1.352,-0.01,-0.003,0.011,-0.159,0.021,0.019,0.038,1.123,0.015,-0.117,0.097,1.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.006,0.027,-0.076,0.118,0.016,0.002,-0.026,-1.988,2.107,0.104,-0.175,-1.357,1.287,-0.015,-0.083,0.185,-0.042,-0.083,-0.003,-1.404,-0.009,-0.006,-0.028,-0.153,0.03,0.022,0.033,1.165,0.022,-0.086,0.09,1.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.014,0.03,-0.057,0.09,0.025,0.005,-0.021,-1.942,2.034,0.102,-0.152,-1.334,1.258,-0.008,-0.076,0.16,-0.041,-0.078,0.013,-1.367,-0.014,-0.009,-0.042,-0.139,0.015,0.005,0.01,1.115,0.028,-0.074,0.081,1.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.015,0.035,-0.031,0.074,0.018,-0.005,-0.022,-1.726,1.768,0.117,-0.142,-1.18,1.136,-0.004,-0.062,0.101,-0.037,-0.083,0.027,-1.215,-0.009,-0.006,-0.05,-0.133,-0.029,-0.029,-0.02,0.956,0.023,-0.091,0.051,1.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.003,0.031,-0.007,0.052,0.011,-0.009,-0.031,-1.28,1.272,0.126,-0.143,-0.826,0.852,-0.013,-0.059,0.045,-0.032,-0.064,-0.001,-0.88,-0.001,-0.004,-0.065,-0.126,-0.072,-0.068,-0.049,0.655,-0.012,-0.135,0.01,0.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.01,0.029,-0.007,0.045,0.013,-0.035,-0.009,-0.829,0.783,0.11,-0.137,-0.475,0.549,0.014,-0.059,0.01,-0.037,-0.083,0.038,-0.561,-0.016,0.006,-0.053,-0.103,-0.09,-0.062,-0.073,0.372,-0.032,-0.138,0.003,0.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.006,0.023,0.029,-0.001,0.001,-0.01,-0.04,-0.226,0.151,0.079,-0.117,-0.046,0.215,-0.014,-0.052,-0.011,-0.04,-0.054,0.024,-0.162,0.011,0.004,-0.079,-0.081,-0.078,-0.074,-0.06,0.048,-0.032,-0.109,0.011,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.003,0.019,0.034,-0.027,0.005,-0.009,-0.042,0.454,-0.562,0.044,-0.092,0.481,-0.262,-0.001,-0.052,-0.023,-0.035,-0.031,0.015,0.346,0.004,0.008,-0.078,-0.057,-0.071,-0.068,-0.053,-0.362,-0.034,-0.077,0.015,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.005,0.026,0.033,-0.042,0.012,-0.02,-0.047,0.999,-1.119,-0.004,-0.053,0.858,-0.621,0.019,-0.054,-0.008,-0.038,-0.045,0.001,0.716,-0.004,0.004,-0.082,-0.043,-0.05,-0.038,-0.023,-0.665,-0.066,-0.063,-0.011,-0.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.004,0.024,0.05,-0.06,0.004,-0.002,-0.085,1.502,-1.628,-0.034,-0.017,1.173,-0.904,-0.007,-0.053,-0.006,-0.038,-0.007,-0.071,1.035,0.02,-0.001,-0.102,-0.041,-0.04,-0.044,0,-0.926,-0.116,-0.084,-0.065,-1.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
